Delivery_Date,Delivery_ID,Delivery_Partner,Package_Type,Vehicle_Type,Delivery_Mode,Region,Weather_Condition,Distance_KM,Package_Weight_KG,Delivery_Time,Expected_Time,Delayed,Delivery_Status,Delivery_Rating,Delivery_Cost
19-10-2025,941080,delhivery,documents,ev van,express,north,clear,122.5,2.1,08:30:00 PM, 08:28:00 PM,no,delivered,5,668.74
19-10-2025,941170,delhivery,electronics,van,same day,west,foggy,203.9,48.4,08:45:00 PM, 08:30:00 PM,yes,delayed,3,1264.64
19-10-2025,941260,fedex,furniture,ev van,two day,central,clear,101.2,27.9,09:00:00 PM, 08:28:00 PM,no,delivered,4,589.64
19-10-2025,941350,dhl,furniture,scooter,same day,east,stormy,4.2,18.5,10:25:00 AM,10:22:00 AM,no,delivered,4,176.47
19-10-2025,941440,amazon logistics,groceries,van,express,west,rainy,30.5,24.5,10:30:00 AM,12:00:00 PM,yes,delayed,2,276.03
19-10-2025,941530,shadowfax,fragile items,bike,express,west,rainy,238.9,39.9,10:30:00 AM,12:00:00 PM,yes,delayed,3,1364.2
19-10-2025,941620,xpressbees,electronics,truck,same day,east,stormy,277,9.4,10:35:00 AM,12:00:00 PM,yes,failed,1,1513.05
19-10-2025,941710,shadowfax,groceries,ev bike,express,central,cold,22.4,23.1,10:40:00 AM,12:00:00 PM,yes,delayed,2,231.42
03-10-2025,941800,dhl,clothing,ev van,standard,south,clear,98.3,40.6,11:45:00 AM, 11:08:00 AM,no,delivered,4,613.33
04-10-2025,941890,shadowfax,cosmetics,ev bike,same day,west,rainy,158.5,21.5,11:50:00 AM,11:41:00 AM,no,delivered,5,957.03
05-10-2025,941980,shadowfax,pharmacy,truck,express,south,foggy,230.5,39.5,12:00:00 PM,11:52:00 AM,yes,delayed,3,1320.91
06-10-2025,942070,xpressbees,cosmetics,ev bike,two day,south,clear,209.6,32.5,12:15:00 PM,12:07:00 PM,no,delivered,3,1145.53
07-10-2025,942160,blue dart,electronics,truck,standard,east,rainy,296.8,17.2,12:30:00 PM,12:13:00 PM,no,delivered,4,1535.45
08-10-2025,942250,shadowfax,furniture,van,same day,west,foggy,175.8,47.1,12:45:00 PM,11:00:00 PM,yes,failed,1,1120.27
09-10-2025,942340,ekart,electronics,truck,two day,east,foggy,126.8,28.9,01:00:00 PM,12:47:00 PM,no,delivered,4,720.58
10-10-2025,942430,amazon logistics,documents,scooter,two day,central,stormy,272.9,31,01:15:00 PM,12:45:00 PM,no,delivered,3,1457.5
11-10-2025,942520,amazon logistics,automobile parts,bike,same day,south,cold,89.9,6.5,01:00:00 PM,12:55:00 PM,no,delivered,3,569.12
12-10-2025,942610,shadowfax,cosmetics,ev bike,two day,east,rainy,64,19.9,03:10:00 PM,03:10:00 PM,no,delivered,4,379.82
13-10-2025,942700,ecom express,electronics,van,express,east,rainy,82.1,17.9,03:25:00 PM,03:16:00 PM,yes,delayed,2,514.08
14-10-2025,942790,fedex,groceries,ev van,express,west,cold,93.7,5.5,03:35:00 PM,03:10:00 PM,no,delivered,3,534.91
15-10-2025,942880,delhivery,fragile items,bike,two day,east,foggy,144.3,13.6,03:50:00 PM,03:40:00 PM,no,delivered,4,762.33
16-10-2025,942970,shadowfax,clothing,van,standard,east,clear,87.5,29,04:00:00 PM, 03:30:00 PM,no,delivered,4,524.47
17-10-2025,943060,xpressbees,cosmetics,scooter,two day,north,cold,255.7,42.7,04:10:00 PM, 04:05:00 PM,no,delivered,4,1406.48
18-10-2025,943150,delhivery,documents,ev van,same day,north,stormy,297.1,48.4,04:30:00 PM, 04:19:00 PM,yes,delayed,2,1632.72
19-10-2025,943240,delhivery,furniture,van,same day,north,cold,289.5,44.7,05:05:00 PM, 04:55:00 PM,yes,delayed,2,1632.72
19-10-2025,943330,ekart,fragile items,truck,standard,west,cold,205,18.1,05:20:00 PM, 05:10:00 PM,no,delivered,5,1079.18
19-10-2025,943420,amazon logistics,cosmetics,bike,same day,south,stormy,210.5,41.1,05:20:00 PM, 05:18:00 PM,yes,delayed,3,1275.74
19-10-2025,943510,fedex,documents,truck,express,east,hot,16.4,42.3,05:25:00 PM, 05:16:00 PM,no,delivered,4,258.84
19-10-2025,943600,ecom express,electronics,van,standard,east,clear,146.6,48.5,05:30:00 PM, 05:25:00 PM,no,delivered,5,878.62
19-10-2025,943690,amazon logistics,documents,truck,same day,south,stormy,181,44.2,06:00:00 PM, 05:40:00 PM,no,delivered,3,1137.72
19-10-2025,943780,fedex,groceries,truck,two day,north,clear,274.3,5.7,06:15:00 PM, 06:10:00 PM,no,delivered,4,1388.48
19-10-2025,943870,xpressbees,clothing,bike,same day,east,clear,26.9,44,06:30:00 PM, 06:28:00 PM,no,delivered,5,366.38
19-10-2025,943960,ekart,fragile items,bike,standard,south,hot,154,0.7,06:45:00 PM, 06:10:00 PM,no,delivered,3,772.19
28-10-2025,944050,delhivery,electronics,bike,express,east,clear,130.2,25.5,07:00:00 PM, 06:28:00 PM,yes,delayed,2,777.47
29-10-2025,944140,dhl,furniture,scooter,same day,west,clear,46.1,35.6,07:15:00 PM, 07:10:00 PM,no,delivered,4,437.33
30-10-2025,944230,shadowfax,automobile parts,ev bike,same day,west,foggy,287.9,28.9,07:30:00 PM, 07:15:00 PM,yes,delayed,3,1626.17
31-10-2025,944320,blue dart,groceries,scooter,same day,east,foggy,275.9,21.3,07:45:00 PM,11:00:00 PM,yes,failed,1,1543.31
01-10-2025,944410,blue dart,furniture,ev van,standard,central,cold,44.4,41.6,08:00:00 PM, 07:40:00 PM,no,delivered,4,346.89
02-10-2025,944500,delhivery,electronics,bike,two day,central,hot,74.7,25.1,08:15:00 PM, 08:10:00 PM,no,delivered,4,448.89
03-10-2025,944590,xpressbees,cosmetics,truck,standard,west,clear,171.9,40.3,08:30:00 PM, 08:28:00 PM,no,delivered,3,980.43
04-10-2025,944680,ecom express,automobile parts,ev bike,two day,central,clear,77.4,3.7,08:45:00 PM, 08:30:00 PM,no,delivered,3,398.07
05-10-2025,944770,amazon logistics,cosmetics,bike,express,central,cold,204,8.2,09:00:00 PM, 08:28:00 PM,no,delivered,3,1094.45
06-10-2025,944860,dhl,clothing,truck,two day,central,hot,240.3,30.4,10:25:00 AM,10:22:00 AM,no,delivered,5,1292.7
07-10-2025,944950,shadowfax,groceries,bike,standard,north,hot,126.2,28.7,10:30:00 AM, 10:25:00 AM,no,delivered,4,717.16
08-10-2025,945040,ecom express,cosmetics,ev bike,same day,west,rainy,287.4,9.1,10:30:00 AM,12:00:00 PM,yes,delayed,2,1564.21
09-10-2025,945130,shadowfax,fragile items,van,two day,north,cold,46,44.3,10:35:00 AM, 10:29:00 AM,no,delivered,5,363.02
10-10-2025,945220,ekart,groceries,ev van,two day,south,foggy,61.9,6.5,10:40:00 AM,10:34:00 AM,no,delivered,4,329.06
11-10-2025,945310,dhl,automobile parts,truck,express,west,clear,217.1,8.5,11:45:00 AM,12:00:00 PM,yes,delayed,3,1161.09
12-10-2025,945400,xpressbees,clothing,scooter,express,east,cold,161.5,38.1,11:50:00 AM,12:00:00 PM,yes,failed,1,971.71
13-10-2025,945490,fedex,cosmetics,bike,two day,west,clear,187.4,17.4,12:00:00 PM,11:52:00 AM,no,delivered,5,989.17
14-10-2025,945580,amazon logistics,furniture,bike,same day,south,clear,162.2,20.2,12:15:00 PM,12:07:00 PM,no,delivered,3,971.51
15-10-2025,945670,amazon logistics,cosmetics,bike,two day,central,foggy,260.8,49.5,12:30:00 PM,12:13:00 PM,no,delivered,3,1453.52
16-10-2025,945760,delhivery,pharmacy,scooter,standard,south,hot,115,22.2,12:45:00 PM,12:21:00 PM,no,delivered,4,641.69
17-10-2025,945850,xpressbees,groceries,ev bike,express,west,stormy,19.1,5.2,01:00:00 PM,12:47:00 PM,yes,delayed,2,160.95
18-10-2025,945940,dhl,fragile items,van,express,west,clear,205.7,46.2,01:15:00 PM,11:00:00 PM,yes,failed,1,1217.13
19-10-2025,946030,fedex,fragile items,bike,express,north,cold,153.8,28.8,01:00:00 PM,12:55:00 PM,yes,delayed,2,905.46
20-10-2025,946120,ekart,fragile items,bike,two day,central,stormy,184.2,12.4,03:10:00 PM,03:10:00 PM,no,delivered,4,958.08
21-10-2025,946210,dhl,electronics,van,two day,west,cold,71.3,4.5,03:25:00 PM,03:16:00 PM,no,delivered,4,369.85
22-10-2025,946300,ekart,groceries,scooter,same day,north,stormy,237,21.7,03:35:00 PM,03:10:00 PM,yes,delayed,3,1350.13
23-10-2025,946390,delhivery,cosmetics,ev bike,standard,south,rainy,19.9,46.5,03:50:00 PM,03:40:00 PM,no,delivered,5,239
24-10-2025,946480,amazon logistics,fragile items,van,express,north,clear,60,25.2,04:00:00 PM, 03:30:00 PM,yes,delayed,2,425.66
25-10-2025,946570,blue dart,groceries,bike,express,east,hot,3.6,23.5,04:10:00 PM, 04:05:00 PM,yes,delayed,2,137.56
26-10-2025,946660,dhl,cosmetics,scooter,same day,north,clear,207.2,22.5,04:30:00 PM, 04:19:00 PM,no,delivered,5,1203.35
27-10-2025,946750,blue dart,pharmacy,van,express,west,cold,230.1,13.6,05:05:00 PM, 04:55:00 PM,yes,delayed,2,1241.39
28-10-2025,946840,blue dart,clothing,bike,same day,north,hot,162.6,22.2,05:20:00 PM, 05:10:00 PM,no,delivered,5,979.51
29-10-2025,946930,dhl,automobile parts,bike,two day,west,foggy,54.5,7.8,05:20:00 PM, 05:18:00 PM,no,delivered,4,295.87
30-10-2025,947020,ecom express,furniture,ev van,same day,west,stormy,15.4,43.4,05:25:00 PM, 05:16:00 PM,no,delivered,3,307.2
31-10-2025,947110,ecom express,pharmacy,van,two day,south,foggy,88.5,13.1,05:30:00 PM, 05:25:00 PM,no,delivered,4,481.86
01-10-2025,947200,dhl,documents,ev bike,express,south,clear,116.4,16.5,06:00:00 PM, 05:40:00 PM,no,delivered,3,681.53
02-10-2025,947290,fedex,electronics,ev van,same day,west,cold,142.7,32.1,06:15:00 PM, 06:10:00 PM,no,delivered,5,909.68
03-10-2025,947380,ecom express,furniture,bike,express,central,hot,228.9,23,06:30:00 PM, 06:28:00 PM,no,delivered,4,1263.44
04-10-2025,947470,ekart,cosmetics,ev bike,express,central,cold,283,42.5,06:45:00 PM, 06:10:00 PM,yes,delayed,2,1592.38
05-10-2025,947560,ecom express,documents,ev bike,express,west,stormy,241.2,1.5,07:00:00 PM, 06:28:00 PM,yes,delayed,3,1260.5
06-10-2025,947650,delhivery,automobile parts,bike,same day,south,cold,106,14.5,07:15:00 PM, 07:10:00 PM,no,delivered,5,673.62
07-10-2025,947740,ekart,cosmetics,scooter,same day,south,clear,6.8,21.6,07:30:00 PM, 07:15:00 PM,no,delivered,4,198.8
08-10-2025,947830,dhl,pharmacy,bike,same day,north,stormy,292.4,23.9,07:45:00 PM, 07:30:00 PM,yes,delayed,3,1632.72
09-10-2025,947920,delhivery,fragile items,bike,two day,north,cold,204.3,49.5,08:00:00 PM, 07:40:00 PM,no,delivered,4,1170.09
19-10-2025,948010,amazon logistics,fragile items,scooter,same day,north,foggy,97.1,14.9,08:15:00 PM, 08:10:00 PM,no,delivered,3,630.11
19-10-2025,948100,amazon logistics,cosmetics,scooter,same day,west,foggy,279.4,42.7,08:30:00 PM, 08:28:00 PM,yes,delayed,2,1625.13
19-10-2025,948190,dhl,fragile items,ev van,two day,east,hot,28.2,8,08:45:00 PM, 08:30:00 PM,no,delivered,5,165.03
19-10-2025,948280,amazon logistics,cosmetics,scooter,standard,east,foggy,103.7,35.5,09:00:00 PM, 08:28:00 PM,no,delivered,4,624.94
19-10-2025,948370,xpressbees,fragile items,ev bike,standard,south,clear,150.2,39.2,10:25:00 AM,10:22:00 AM,no,delivered,4,868.72
19-10-2025,948460,amazon logistics,electronics,bike,standard,north,rainy,84.8,10.6,10:30:00 AM, 10:25:00 AM,no,delivered,3,455.86
19-10-2025,948550,amazon logistics,groceries,truck,standard,east,cold,35.4,5.8,10:30:00 AM,10:27:00 AM,no,delivered,5,194.49
19-10-2025,948640,shadowfax,fragile items,ev bike,standard,east,rainy,38.3,27.7,10:35:00 AM, 10:29:00 AM,no,delivered,4,274.48
18-10-2025,948730,delhivery,furniture,bike,standard,north,rainy,199.2,33.9,10:40:00 AM,10:34:00 AM,no,delivered,3,1097.82
19-10-2025,948820,ecom express,electronics,van,same day,west,foggy,290.1,45.7,11:45:00 AM,12:00:00 PM,yes,delayed,2,1632.72
20-10-2025,948910,shadowfax,fragile items,ev van,same day,south,foggy,295.5,30.9,11:50:00 AM,12:00:00 PM,yes,delayed,2,1632.72
21-10-2025,949000,ecom express,pharmacy,truck,same day,east,cold,142.8,19.4,12:00:00 PM,11:52:00 AM,no,delivered,3,872.2
22-10-2025,949090,ecom express,automobile parts,ev bike,two day,south,hot,229.8,45.6,12:15:00 PM,12:07:00 PM,no,delivered,4,1285.83
23-10-2025,949180,blue dart,electronics,van,two day,north,hot,63.8,23.4,12:30:00 PM,12:13:00 PM,no,delivered,5,389.05
24-10-2025,949270,dhl,clothing,scooter,express,central,clear,208.1,8.9,12:45:00 PM,12:21:00 PM,yes,delayed,2,1117.05
25-10-2025,949360,blue dart,furniture,van,standard,west,cold,137.3,48.1,01:00:00 PM,12:47:00 PM,no,delivered,4,830.71
26-10-2025,949450,delhivery,clothing,van,express,south,foggy,193.9,23.1,01:15:00 PM,12:45:00 PM,yes,delayed,2,1088.92
27-10-2025,949540,ecom express,furniture,ev van,two day,south,clear,10.5,17.7,01:00:00 PM,12:55:00 PM,no,delivered,4,105.63
28-10-2025,949630,ecom express,groceries,van,two day,north,rainy,229.1,42.4,03:10:00 PM,03:10:00 PM,no,delivered,4,1272.61
29-10-2025,949720,ecom express,clothing,truck,standard,west,stormy,168.2,48.1,03:25:00 PM,03:16:00 PM,no,delivered,3,985.33
30-10-2025,949810,amazon logistics,cosmetics,truck,standard,south,clear,165.1,14.7,03:35:00 PM,03:10:00 PM,no,delivered,4,869.6
31-10-2025,949900,shadowfax,electronics,van,same day,south,hot,67.5,12.6,03:50:00 PM,03:40:00 PM,no,delivered,4,475.21
01-10-2025,949990,fedex,fragile items,van,two day,central,rainy,108.1,30.7,04:00:00 PM, 03:30:00 PM,no,delivered,4,632.69
02-10-2025,950080,ecom express,clothing,ev van,two day,central,cold,16.3,30,04:10:00 PM, 04:05:00 PM,no,delivered,5,171.35
03-10-2025,950170,fedex,pharmacy,scooter,two day,east,clear,104.7,39.9,04:30:00 PM, 04:19:00 PM,no,delivered,4,643.05
04-10-2025,950260,shadowfax,automobile parts,van,express,east,cold,82.6,47.1,05:05:00 PM, 04:55:00 PM,no,delivered,5,604.42
05-10-2025,950350,blue dart,clothing,ev bike,two day,central,hot,234.7,0.8,05:20:00 PM, 05:10:00 PM,no,delivered,5,1176.02
06-10-2025,950440,xpressbees,automobile parts,bike,same day,west,rainy,41.3,14.9,05:20:00 PM, 05:18:00 PM,no,delivered,4,351.14
07-10-2025,950530,amazon logistics,documents,ev bike,express,south,foggy,50.2,5.6,05:25:00 PM, 05:16:00 PM,yes,delayed,3,317.77
08-10-2025,950620,xpressbees,cosmetics,ev bike,standard,west,clear,240.4,16.4,05:30:00 PM, 05:25:00 PM,no,delivered,3,1251.23
09-10-2025,950710,fedex,fragile items,van,same day,north,clear,176.3,12.5,06:00:00 PM, 05:40:00 PM,no,delivered,5,1018.88
10-10-2025,950800,blue dart,documents,truck,express,east,foggy,194.7,35.6,06:15:00 PM,11:00:00 PM,yes,failed,1,1130.15
11-10-2025,950890,delhivery,groceries,van,express,east,rainy,39.6,41.1,06:30:00 PM, 06:28:00 PM,yes,delayed,2,371.24
12-10-2025,950980,shadowfax,fragile items,truck,standard,east,hot,195.8,34.3,06:45:00 PM, 06:10:00 PM,no,delivered,5,1081.84
13-10-2025,951070,xpressbees,electronics,bike,standard,west,hot,194,32.5,07:00:00 PM, 06:28:00 PM,no,delivered,4,1067.5
14-10-2025,951160,xpressbees,electronics,truck,standard,north,rainy,141.2,39.4,07:15:00 PM, 07:10:00 PM,no,delivered,4,824.08
15-10-2025,951250,ecom express,documents,van,standard,central,rainy,287.7,23.6,07:30:00 PM, 07:15:00 PM,no,delivered,4,1509.18
16-10-2025,951340,fedex,pharmacy,bike,two day,south,cold,82.2,7.4,07:45:00 PM, 07:30:00 PM,no,delivered,5,433.32
17-10-2025,951430,amazon logistics,fragile items,ev bike,standard,south,foggy,173.2,21.4,08:00:00 PM, 07:40:00 PM,no,delivered,3,930.14
18-10-2025,951520,xpressbees,pharmacy,bike,express,east,stormy,39.7,16.2,08:15:00 PM, 08:10:00 PM,yes,delayed,2,296.98
19-10-2025,951610,ekart,furniture,truck,two day,central,stormy,116.6,3.9,08:30:00 PM, 08:28:00 PM,no,delivered,4,594.79
20-10-2025,951700,amazon logistics,fragile items,ev van,standard,central,hot,80.3,36.8,08:45:00 PM, 08:30:00 PM,no,delivered,5,511.99
21-10-2025,951790,delhivery,clothing,ev van,same day,east,cold,209.1,28.2,09:00:00 PM, 08:28:00 PM,yes,delayed,2,1230.07
22-10-2025,951880,shadowfax,automobile parts,truck,express,east,hot,229,29.5,10:25:00 AM,12:00:00 PM,yes,failed,2,1283.59
23-10-2025,951970,ecom express,documents,ev bike,express,east,clear,257.9,21.5,10:30:00 AM,12:00:00 PM,yes,delayed,2,1404
24-10-2025,952060,shadowfax,documents,truck,express,west,foggy,75.2,31.5,10:30:00 AM,12:00:00 PM,yes,failed,2,520.56
25-10-2025,952150,ecom express,automobile parts,ev bike,same day,central,rainy,194.9,31.1,10:35:00 AM,12:00:00 PM,yes,delayed,2,1167.71
26-10-2025,952240,delhivery,pharmacy,ev van,two day,north,rainy,152.5,14.2,10:40:00 AM,10:34:00 AM,no,delivered,5,804.98
27-10-2025,952330,fedex,groceries,van,same day,east,rainy,161.1,6.6,11:45:00 AM,12:00:00 PM,yes,delayed,3,925.42
28-10-2025,952420,amazon logistics,documents,van,standard,east,cold,68.2,22.5,11:50:00 AM,11:41:00 AM,no,delivered,5,408.62
29-10-2025,952510,shadowfax,groceries,scooter,standard,west,cold,212.8,35.6,12:00:00 PM,11:52:00 AM,no,delivered,4,1170.77
30-10-2025,952600,amazon logistics,fragile items,ev van,same day,north,rainy,187.3,30.5,12:15:00 PM,12:07:00 PM,yes,delayed,2,1128.09
31-10-2025,952690,fedex,clothing,ev van,express,east,stormy,272.1,33.6,12:30:00 PM,12:13:00 PM,yes,delayed,2,1511.21
01-10-2025,952780,xpressbees,clothing,ev bike,standard,west,foggy,180.5,25.9,12:45:00 PM,12:21:00 PM,no,delivered,3,980.05
02-10-2025,952870,dhl,documents,truck,same day,north,hot,208.6,18.3,01:00:00 PM,12:47:00 PM,no,delivered,4,1197.75
03-10-2025,952960,amazon logistics,furniture,scooter,express,north,cold,104.1,6.8,01:15:00 PM,12:45:00 PM,yes,delayed,3,590.81
04-10-2025,953050,blue dart,fragile items,ev van,two day,north,foggy,57.2,42.7,01:00:00 PM,12:55:00 PM,no,delivered,3,414.07
05-10-2025,953140,ekart,clothing,bike,two day,central,foggy,284.2,6,03:10:00 PM,03:10:00 PM,no,delivered,5,1438.85
06-10-2025,953230,delhivery,fragile items,truck,standard,central,foggy,181.4,14.2,03:25:00 PM,03:16:00 PM,no,delivered,4,949.45
07-10-2025,953320,xpressbees,automobile parts,scooter,two day,east,foggy,144,4.7,03:35:00 PM,03:10:00 PM,no,delivered,4,734.13
08-10-2025,953410,ekart,groceries,van,two day,central,cold,297.1,29.6,03:50:00 PM,03:40:00 PM,no,delivered,5,1586.68
09-10-2025,953500,ekart,automobile parts,bike,same day,east,clear,80.2,49.2,04:00:00 PM, 03:30:00 PM,no,delivered,5,648.63
19-10-2025,953590,amazon logistics,automobile parts,bike,same day,central,clear,212.1,11.9,04:10:00 PM, 04:05:00 PM,no,delivered,4,1196.08
19-10-2025,953680,dhl,fragile items,van,express,north,foggy,68.4,26.3,04:30:00 PM, 04:19:00 PM,yes,delayed,3,470.93
19-10-2025,953770,blue dart,groceries,van,express,west,foggy,132.6,46.4,05:05:00 PM,11:00:00 PM,yes,failed,2,852.05
19-10-2025,953860,delhivery,documents,ev van,standard,west,foggy,114.4,30.8,05:20:00 PM, 05:10:00 PM,no,delivered,5,664.25
19-10-2025,953950,ekart,fragile items,truck,standard,west,cold,226.5,4.6,05:20:00 PM, 05:18:00 PM,no,delivered,5,1146.42
19-10-2025,954040,ecom express,groceries,bike,same day,east,stormy,140.8,45.8,05:25:00 PM, 05:16:00 PM,no,delivered,5,941.34
19-10-2025,954130,fedex,electronics,ev van,same day,south,rainy,104.6,18.3,05:30:00 PM, 05:25:00 PM,no,delivered,4,677.9
19-10-2025,954220,ecom express,cosmetics,truck,standard,north,rainy,88.3,48,06:00:00 PM, 05:40:00 PM,no,delivered,5,585.53
18-10-2025,954310,blue dart,groceries,ev bike,express,west,clear,251.6,7.5,06:15:00 PM, 06:10:00 PM,no,delivered,4,1330.44
19-10-2025,954400,dhl,automobile parts,ev van,same day,east,clear,63.3,45.5,06:30:00 PM, 06:28:00 PM,no,delivered,5,552.88
20-10-2025,954490,blue dart,fragile items,truck,standard,east,rainy,138.3,46.9,06:45:00 PM, 06:10:00 PM,no,delivered,4,832.26
21-10-2025,954580,dhl,electronics,scooter,standard,north,hot,127.6,36.1,07:00:00 PM, 06:28:00 PM,no,delivered,4,746.39
22-10-2025,954670,shadowfax,automobile parts,van,two day,south,cold,141.9,35.6,07:15:00 PM, 07:10:00 PM,no,delivered,4,816.24
23-10-2025,954760,amazon logistics,automobile parts,ev bike,express,central,hot,200.5,46.4,07:30:00 PM, 07:15:00 PM,no,delivered,4,1191.82
24-10-2025,954850,dhl,cosmetics,bike,express,west,cold,266.1,20.5,07:45:00 PM, 07:30:00 PM,yes,delayed,3,1441.91
25-10-2025,954940,xpressbees,documents,ev van,standard,west,rainy,48.1,42.9,08:00:00 PM, 07:40:00 PM,no,delivered,5,369.23
26-10-2025,955030,shadowfax,cosmetics,van,standard,north,stormy,215.3,33.3,08:15:00 PM, 08:10:00 PM,no,delivered,4,1176.34
27-10-2025,955120,ekart,fragile items,truck,same day,east,hot,43.7,16.8,08:30:00 PM, 08:28:00 PM,no,delivered,4,368.75
28-10-2025,955210,ecom express,fragile items,ev van,express,east,cold,3.6,1.2,08:45:00 PM, 08:30:00 PM,no,delivered,4,95.67
29-10-2025,955300,dhl,groceries,ev van,express,west,rainy,3.6,37.9,09:00:00 PM, 08:28:00 PM,yes,delayed,3,180.67
30-10-2025,955390,blue dart,cosmetics,ev bike,standard,west,rainy,268.9,24.1,10:25:00 AM,10:22:00 AM,no,delivered,5,1416.92
31-10-2025,955480,ecom express,groceries,scooter,two day,north,cold,254.1,40.3,10:30:00 AM, 10:25:00 AM,no,delivered,5,1391.4
01-10-2025,955570,ecom express,documents,truck,two day,central,stormy,98.5,22.4,10:30:00 AM,10:27:00 AM,no,delivered,5,559.55
02-10-2025,955660,delhivery,cosmetics,truck,express,north,hot,195.1,5.3,10:35:00 AM,12:00:00 PM,yes,delayed,2,1041.4
03-10-2025,955750,ecom express,furniture,ev van,standard,east,stormy,45.8,28.1,10:40:00 AM,10:34:00 AM,no,delivered,4,313.33
04-10-2025,955840,ecom express,documents,bike,two day,south,clear,226.5,31.6,11:45:00 AM, 11:08:00 AM,no,delivered,5,1227.3
05-10-2025,955930,amazon logistics,pharmacy,bike,same day,south,clear,297.1,23,11:50:00 AM,12:00:00 PM,yes,delayed,3,1632.72
06-10-2025,956020,ekart,documents,bike,two day,east,rainy,283.5,8.3,12:00:00 PM,11:52:00 AM,no,delivered,5,1442.34
07-10-2025,956110,shadowfax,pharmacy,ev van,same day,east,stormy,190.5,5.4,12:15:00 PM,12:07:00 PM,yes,delayed,3,1068.73
08-10-2025,956200,fedex,groceries,truck,two day,north,cold,134.6,14,12:30:00 PM,12:13:00 PM,no,delivered,4,714.91
09-10-2025,956290,shadowfax,fragile items,ev bike,standard,north,stormy,110.6,34.6,12:45:00 PM,12:21:00 PM,no,delivered,4,656.8
